EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
1106553,OWYHEE CO.,REYNOLDS,06/09/2023,1600,Heavy Rain, , ,0,0,0,0,ID,MST-7, ,181730,C,73,BOI,0,0,Mesonet, , , ,1,W,1,W,REYNOLDS,06/09/2023,1700,43.2,-116.75,43.2,-116.75,"The mesonet station, RENI1, near Reynolds Creek, measured 0.61 inches of heavy rain 10 miles west of Murphy, ID.","An upper level low brought significant wraparound precipitation and isolated supercells to the region. Extremely heavy rainfall was reported with these sets of storms.",36
1106586,OWYHEE CO.,GRANDVIEW,06/09/2023,1800,Heavy Rain, , ,0,0,0,0,ID,MST-7, ,181730,C,73,BOI,0,0,Mesonet, , , ,5,SSE,5,SSE,GRANDVIEW,06/09/2023,2100,42.9131,-116.0622,42.9131,-116.0622,"The agrometeorological station near Owyhee, ID measured 0.93 inches of heavy rain.","An upper level low brought significant wraparound precipitation and isolated supercells to the region. Extremely heavy rainfall was reported with these sets of storms.",37
1106555,OWYHEE CO.,TRIANGLE,06/09/2023,1800,Heavy Rain, , ,0,0,0,0,ID,MST-7, ,181730,C,73,BOI,0,0,Mesonet, , , ,14,W,14,W,TRIANGLE,06/09/2023,1900,42.76,-116.9,42.76,-116.9,"The mesonet station, SMTI1, 16.6 miles southeast of Jordan Valley, measured 0.50 inches of heavy rain.","An upper level low brought significant wraparound precipitation and isolated supercells to the region. Extremely heavy rainfall was reported with these sets of storms.",38
1106567,OWYHEE CO.,GRANDVIEW,06/09/2023,1900,Heavy Rain, , ,0,0,0,0,ID,MST-7, ,181730,C,73,BOI,0,0,Mesonet, , , ,5,SSE,5,SSE,GRANDVIEW,06/09/2023,2000,42.91,-116.06,42.91,-116.06,"The mesonet station, GDVI, 5.2 miles southeast of Grandview, ID measured 0.93 inches of heavy rain.","An upper level low brought significant wraparound precipitation and isolated supercells to the region. Extremely heavy rainfall was reported with these sets of storms.",39
1106571,WASHINGTON CO.,COBB,06/09/2023,1952,Heavy Rain, , ,0,0,0,0,ID,MST-7, ,181730,C,87,BOI,0,0,Mesonet, , , ,6,ENE,6,ENE,COBB,06/09/2023,2052,44.33,-117.17,44.33,-117.17,"The mesonet station, DEAI1, near Catfish, ID measured 0.66 inches of heavy rain.","An upper level low brought significant wraparound precipitation and isolated supercells to the region. Extremely heavy rainfall was reported with these sets of storms.",40
1106569,BOISE CO.,PIONEERVILLE,06/09/2023,2006,Heavy Rain, , ,0,0,0,0,ID,MST-7, ,181730,C,15,BOI,0,0,Mesonet, , , ,9,E,9,E,PIONEERVILLE,06/09/2023,2106,43.96,-115.69,43.96,-115.69,"The mesonet station, LLFI1, measured 0.68 inches of heavy rain at the NRAWS 18 site.","An upper level low brought significant wraparound precipitation and isolated supercells to the region. Extremely heavy rainfall was reported with these sets of storms.",41
1115901,CUSTER CO.,MACKAY,06/12/2023,1100,Flood, , ,0,0,20000,0,ID,MST-7, ,182837,C,37,PIH,0,0,Emergency Manager,Heavy Rain / Snow Melt, , ,14,SW,13,SSW,MACKAY,06/12/2023,1900,43.7767,-113.8187,43.7462,-113.7198,"Forest Service road 135 washed away near the intersection of Bear Creek and Antelope Pass Roads. Rainfall combined with snow melt continued to create flooding in the Salmon Challis National Forest.","Forest Service road 135 washed away near the intersection of Bear Creek and Antelope Pass Roads.   Rainfall combined with snow melt continued to create flooding in the Salmon Challis National Forest.",42
1108883,ELMORE CO.,FEATHERVILLE,06/12/2023,1409,Heavy Rain, , ,0,0,0,0,ID,MST-7, ,181971,C,39,BOI,0,0,Mesonet, , , ,5,SW,6,SW,FEATHERVILLE,06/12/2023,1509,43.57,-115.33,43.5592,-115.3416,"The mesonet station, WAGI1, near Featherville, ID measured 0.56 inches of heavy rainfall.","A nearly stationary upper level low over the Four Corners region brought periods of heavy rain and thunderstorms which caused localized urban flooding in south central Idaho. Rainfall totals were around 0.50 inches, but the previous days rainfall made areas more prone to localized flooding.",43
1116098,KOOTENAI CO.,BAYVIEW,06/13/2023,1450,Hail,1.00, ,0,0,2000,0,ID,PST-8, ,182732,C,55,OTX,0,0,Public, , , ,1,ESE,1,ESE,BAYVIEW,06/13/2023,1530,47.9759,-116.5601,47.9759,-116.5601,"Observer shared photo on social media of one inch sized hail stone around 1520LST. The storm also knocked out power Northwest of Hope Idaho.","A strong thunderstorm moved through the lower portion of Lake Pend Oreille on June 13 bringing large hail and wind damage.",44
1108877,CANYON CO.,WILDER,06/13/2023,1450,Flood, , ,0,0,0,0,ID,MST-7, ,181971,C,27,BOI,0,0,Department of Highways,Heavy Rain, , ,3,S,3,S,WILDER,06/13/2023,1550,43.63,-116.91,43.6274,-116.9194,"Minor flooding was reported on Highway US-95 from Mile Post 0-35.","A nearly stationary upper level low over the Four Corners region brought periods of heavy rain and thunderstorms which caused localized urban flooding in south central Idaho. Rainfall totals were around 0.50 inches, but the previous days rainfall made areas more prone to localized flooding.",45
1108884,WASHINGTON CO.,REBECCA,06/13/2023,1600,Heavy Rain, , ,0,0,0,0,ID,MST-7, ,181971,C,87,BOI,0,0,Mesonet, , , ,6,ENE,6,ENE,REBECCA,06/13/2023,1800,44.28,-116.77,44.28,-116.77,"The mesonet station, DW9477, near Minden, ID measured 0.48 inches of heavy rain.","A nearly stationary upper level low over the Four Corners region brought periods of heavy rain and thunderstorms which caused localized urban flooding in south central Idaho. Rainfall totals were around 0.50 inches, but the previous days rainfall made areas more prone to localized flooding.",46
1108878,OWYHEE CO.,MURPHY,06/13/2023,1635,Flood, , ,0,0,0,0,ID,MST-7, ,181971,C,73,BOI,0,0,Emergency Manager,Heavy Rain, , ,1,NW,1,N,MURPHY,06/13/2023,1735,43.23,-116.56,43.2303,-116.5507,"Water and mud was reported flowing over Highway 78 near mile post 28.","A nearly stationary upper level low over the Four Corners region brought periods of heavy rain and thunderstorms which caused localized urban flooding in south central Idaho. Rainfall totals were around 0.50 inches, but the previous days rainfall made areas more prone to localized flooding.",47
1108882,ADA CO.,BOISE STRAWBERRY GLE,06/13/2023,2145,Thunderstorm Wind,55.00, ,0,0,0,0,ID,MST-7,EG,181971,C,1,BOI,0,0,Public, , , ,1,S,1,S,BOISE STRAWBERRY GLE,06/13/2023,2245,43.66,-116.28,43.66,-116.28,"A large tree was reported down across the Greenbelt Bike Path.","A nearly stationary upper level low over the Four Corners region brought periods of heavy rain and thunderstorms which caused localized urban flooding in south central Idaho. Rainfall totals were around 0.50 inches, but the previous days rainfall made areas more prone to localized flooding.",48
1108880,ADA CO.,EAGLE,06/13/2023,2155,Flood, , ,0,0,0,0,ID,MST-7, ,181971,C,1,BOI,0,0,Public,Heavy Rain, , ,1,E,0,ESE,EAGLE,06/13/2023,2255,43.7,-116.34,43.6984,-116.3429,"Street flooding with eight inches of standing water over the roads in Eagle was reported.","A nearly stationary upper level low over the Four Corners region brought periods of heavy rain and thunderstorms which caused localized urban flooding in south central Idaho. Rainfall totals were around 0.50 inches, but the previous days rainfall made areas more prone to localized flooding.",49
1114698,CARIBOU CO.,GRACE,06/23/2023,1130,Tornado, ,EF0,0,0,0,0,ID,MST-7, ,182745,C,29,PIH,0,0,Public, ,0.2,10,5,N,5,N,GRACE,06/23/2023,1140,42.6424,-111.72,42.6453,-111.72,"The public submitted several photographs of a tornado touched down north of Grace near US Highway 30.   It was a weak tornado and subsequent surveys noted zero damage as the tornado was in an open field.","A verified tornado, severe thunderstorm winds and large hail all occurred on the 23rd.",50
1114700,BANNOCK CO.,LAVA HOT SPGS,06/23/2023,1254,Funnel Cloud, , ,0,0,0,0,ID,MST-7, ,182745,C,5,PIH,0,0,Public, , , ,1,ENE,1,ENE,LAVA HOT SPGS,06/23/2023,1305,42.6255,-112.0018,42.6255,-112.0018,"Funnel cloud seen near Lava Hot Springs.","A verified tornado, severe thunderstorm winds and large hail all occurred on the 23rd.",51
1114703,JEFFERSON CO.,TERRETON,06/23/2023,1318,Hail,1.00, ,0,0,0,0,ID,MST-7, ,182745,C,51,PIH,0,0,Trained Spotter, , , ,1,NNW,1,NNW,TERRETON,06/23/2023,1328,43.8434,-112.4377,43.8434,-112.4377,"","A verified tornado, severe thunderstorm winds and large hail all occurred on the 23rd.",52
1114706,BONNEVILLE CO.,HERMAN,06/23/2023,1400,Funnel Cloud, , ,0,0,0,0,ID,MST-7, ,182745,C,19,PIH,0,0,Public, , , ,1,WSW,1,WSW,HERMAN,06/23/2023,1410,43.1245,-111.4483,43.1245,-111.4483,"Funnel cloud seen near Herman.","A verified tornado, severe thunderstorm winds and large hail all occurred on the 23rd.",53
1114711,MADISON CO.,HERBERT,06/23/2023,1526,Thunderstorm Wind,50.00, ,0,0,0,0,ID,MST-7,MG,182745,C,65,PIH,0,0,RAWS, , , ,7,ESE,7,ESE,HERBERT,06/23/2023,1536,43.6612,-111.5406,43.6612,-111.5406,"The Moody RAWS measured 58 mph wind gust.","A verified tornado, severe thunderstorm winds and large hail all occurred on the 23rd.",54
1114857,ONEIDA CO.,BLACK PINE,06/27/2023,1600,Thunderstorm Wind,55.00, ,0,0,0,0,ID,MST-7,MG,182765,C,71,PIH,0,0,Mesonet, , , ,9,N,9,N,BLACK PINE,06/27/2023,1615,42.2103,-112.98,42.2103,-112.98,"A 63 mph gust measured north of Black Pine.","A strong thunderstorm brought 60 mph plus winds to Oneida County.",55
1115733,NORTHERN PANHANDLE (ZONE), ,06/30/2023,800,Wildfire, , ,0,0,9200000,0,ID,PST-8, ,182829,Z,1,OTX,0,0,Park/Forest Service, , , , , , , , ,06/30/2023,2359, , , , ,"Consalus fire started on June 30 by lightning. It continued through the end of the June. It has burned 475 acres of timber.","The Consalus fire started on June 30 from lightning.",56
