EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
1111537,MADISON CO.,HANSON,06/15/2023,1035,Thunderstorm Wind,55.00, ,0,0,5000,0,FL,EST-5,EG,181174,C,79,TAE,0,0,Emergency Manager, , , ,1,W,1,W,HANSON,06/15/2023,1035,30.55,-83.37,30.55,-83.37,"Multiple trees and power lines were blown down across Madison county.","The middle part of June was unusually stormy across the area. Numerous rounds of strong to severe storms impacted the region with multiple squall lines that produced severe winds as well as supercells that produced large hail and tornadoes.  Heavy rain also occurred over a multi-day period, which saturated the ground and led to some instances of flash flooding.  ||The synoptic pattern featured well above average 250 mb zonal wind anomalies, which were traceable back to an active subtropical jet stream.  Greater than average instability was also present, in part due to anomalously warm Gulf of Mexico SSTs.  This combination of above average shear from the active subtropical jet and above average instability from the warmer than average SSTs provided a synoptic environment favorable for severe weather as upper level shortwaves moving through the area.  This pattern persisted for many days, leading to an unusually large amount of severe weather.",115
1100818,HAMILTON CO.,JENNINGS,06/15/2023,1045,Hail,1.50, ,0,0,0,0,FL,EST-5, ,180771,C,47,JAX,0,0,Public, , , ,4,WSW,4,WSW,JENNINGS,06/15/2023,1045,30.57,-83.16,30.57,-83.16,"Ping pong ball size hail was observed along NW County Road 152.","A frontal zone was north of the area with high pressure extending across south Florida. Aloft, a 500 mb trough base was across the area. Waves of PVA moved eastward through the base of the upper trough which enhanced diurnally driven convection along the sea breezes under westerly steering flow.",116
1100813,DUVAL CO.,NEPTUNE BEACH,06/15/2023,1245,Flood, , ,0,0,0,0,FL,EST-5, ,180771,C,31,JAX,0,0,CoCoRaHS,Heavy Rain, , ,0,N,1,W,JACKSONVILLE BEACH,06/15/2023,1445,30.3,-81.4,30.28,-81.3937,"An observer measured about 1.5 inches in 2 hours in Jacksonville Beach. This rainfall created minor street flooding in the area.","A frontal zone was north of the area with high pressure extending across south Florida. Aloft, a 500 mb trough base was across the area. Waves of PVA moved eastward through the base of the upper trough which enhanced diurnally driven convection along the sea breezes under westerly steering flow.",117
1100809,DUVAL CO.,NEPTUNE BEACH,06/15/2023,1300,Flood, , ,0,0,0,0,FL,EST-5, ,180771,C,31,JAX,0,0,CoCoRaHS,Heavy Rain, , ,1,SSE,1,WNW,JACKSONVILLE BEACH,06/15/2023,1300,30.29,-81.3961,30.2829,-81.3945,"Minor street flooding due to heavy rainfall was reported in JAX Beach. This is a known poor drainage area.","A frontal zone was north of the area with high pressure extending across south Florida. Aloft, a 500 mb trough base was across the area. Waves of PVA moved eastward through the base of the upper trough which enhanced diurnally driven convection along the sea breezes under westerly steering flow.",118
1100044,COASTAL BAY (ZONE), ,06/15/2023,1300,Rip Current, , ,1,0,0,0,FL,EST-5, ,180616,Z,112,TAE,0,0,Newspaper, , , , , , , , ,06/15/2023,1300, , , , ,"According to a report from the Beach Police, a 52 year old male from Lula, GA drowned after he entered the Gulf to help two beachgoers who were fighting a rip current.  The incident occurred at Public Beach Access 75, which is located near Front Beach Road and South Vestavia Street.  Double red flags were flying at the time.","Persistent moderate onshore flow led to numerous rip currents for a multi-day period. The strongest rip current occurred between June 15-24 when unfortunately several fatalities occurred.||On June 15th, according to a report from the Beach Police, a 52 year old male from Lula, GA drowned after he entered the Gulf to help two beachgoers who were fighting a rip current. The incident occurred at Public Beach Access 75, which is located near Front Beach Road and South Vestavia Street. Double red flags were flying.||On June 18th, according to a news release from the Panama City Beach Police Department, a 47 year old male from Helena, Alabama, drowned after he attempted to rescue his daughter from a rip current. The incident occurred near Tidewater Beach Condominiums, 16819 Front Beach Road. The daughter was rescued successfully. Single red flags were flying.",119
1111798,MADISON CO.,MADISON,06/15/2023,1325,Flash Flood, , ,0,0,0,0,FL,EST-5, ,181174,C,79,TAE,0,0,Emergency Manager,Heavy Rain, , ,5,N,5,NW,MADISON,06/15/2023,1530,30.5324,-83.41,30.5112,-83.4694,"Numerous road were flooded in Madison county.","The middle part of June was unusually stormy across the area. Numerous rounds of strong to severe storms impacted the region with multiple squall lines that produced severe winds as well as supercells that produced large hail and tornadoes.  Heavy rain also occurred over a multi-day period, which saturated the ground and led to some instances of flash flooding.  ||The synoptic pattern featured well above average 250 mb zonal wind anomalies, which were traceable back to an active subtropical jet stream.  Greater than average instability was also present, in part due to anomalously warm Gulf of Mexico SSTs.  This combination of above average shear from the active subtropical jet and above average instability from the warmer than average SSTs provided a synoptic environment favorable for severe weather as upper level shortwaves moving through the area.  This pattern persisted for many days, leading to an unusually large amount of severe weather.",120
1100810,DUVAL CO.,NEPTUNE BEACH,06/15/2023,1331,Flood, , ,0,0,0,0,FL,EST-5, ,180771,C,31,JAX,0,0,Public,Heavy Rain, , ,1,NNW,1,S,ATLANTIC BEACH,06/15/2023,1331,30.308,-81.4022,30.3171,-81.4026,"Minor street flooding was reported across Neptune Beach.","A frontal zone was north of the area with high pressure extending across south Florida. Aloft, a 500 mb trough base was across the area. Waves of PVA moved eastward through the base of the upper trough which enhanced diurnally driven convection along the sea breezes under westerly steering flow.",121
1100811,DUVAL CO.,SAN PABLO,06/15/2023,1335,Flood, , ,0,0,0,0,FL,EST-5, ,180771,C,31,JAX,0,0,Trained Spotter,Heavy Rain, , ,1,WSW,1,WSW,SAN PABLO,06/15/2023,1335,30.29,-81.45,30.2909,-81.448,"Minor street flooding was reported along Suni Pines Road.","A frontal zone was north of the area with high pressure extending across south Florida. Aloft, a 500 mb trough base was across the area. Waves of PVA moved eastward through the base of the upper trough which enhanced diurnally driven convection along the sea breezes under westerly steering flow.",122
1100812,DUVAL CO.,JACKSONVILLE,06/15/2023,1335,Flood, , ,0,0,0,0,FL,EST-5, ,180771,C,31,JAX,0,0,Broadcast Media,Heavy Rain, , ,3,S,3,SSE,JACKSONVILLE,06/15/2023,1335,30.3129,-81.663,30.313,-81.6542,"Minor street flooding was reported in San Marco.","A frontal zone was north of the area with high pressure extending across south Florida. Aloft, a 500 mb trough base was across the area. Waves of PVA moved eastward through the base of the upper trough which enhanced diurnally driven convection along the sea breezes under westerly steering flow.",123
1100821,ST. JOHNS CO.,ST AUGUSTINE BEACH,06/15/2023,1342,Thunderstorm Wind,51.00, ,0,0,0,0,FL,EST-5,MG,180771,C,109,JAX,0,0,C-MAN Station, , , ,2,N,2,N,ST AUGUSTINE BEACH,06/15/2023,1342,29.86,-81.27,29.86,-81.27,"The St. Augustine C-Man station measured a wind gust of 59 mph.","A frontal zone was north of the area with high pressure extending across south Florida. Aloft, a 500 mb trough base was across the area. Waves of PVA moved eastward through the base of the upper trough which enhanced diurnally driven convection along the sea breezes under westerly steering flow.",124
1111830,MADISON CO.,CHERRY LAKE,06/15/2023,1400,Flash Flood, , ,0,0,0,0,FL,EST-5, ,181174,C,79,TAE,0,0,Law Enforcement,Heavy Rain, , ,2,NW,2,NNW,CHERRY LAKE,06/15/2023,1530,30.6,-83.44,30.604,-83.4318,"The southbound lanes of Highway 53 at NW Hickory Road were flooded.","The middle part of June was unusually stormy across the area. Numerous rounds of strong to severe storms impacted the region with multiple squall lines that produced severe winds as well as supercells that produced large hail and tornadoes.  Heavy rain also occurred over a multi-day period, which saturated the ground and led to some instances of flash flooding.  ||The synoptic pattern featured well above average 250 mb zonal wind anomalies, which were traceable back to an active subtropical jet stream.  Greater than average instability was also present, in part due to anomalously warm Gulf of Mexico SSTs.  This combination of above average shear from the active subtropical jet and above average instability from the warmer than average SSTs provided a synoptic environment favorable for severe weather as upper level shortwaves moving through the area.  This pattern persisted for many days, leading to an unusually large amount of severe weather.",125
1100819,DUVAL CO.,PICKETTVILLE,06/15/2023,1425,Thunderstorm Wind,40.00, ,0,0,500,0,FL,EST-5,EG,180771,C,31,JAX,0,0,NWS Employee, , , ,1,NW,1,NW,PICKETTVILLE,06/15/2023,1425,30.38,-81.76,30.38,-81.76,"A 10-12 inch tree was blown down across I-295 and blocked the right lane just before exit 25. The time of damage was based on radar. The cost of damage was unknown, but it was estimated for inclusion of the event in Storm Data.","A frontal zone was north of the area with high pressure extending across south Florida. Aloft, a 500 mb trough base was across the area. Waves of PVA moved eastward through the base of the upper trough which enhanced diurnally driven convection along the sea breezes under westerly steering flow.",126
1111538,JEFFERSON CO.,DRIFTON,06/15/2023,1513,Thunderstorm Wind,50.00, ,0,0,0,0,FL,EST-5,EG,181174,C,65,TAE,0,0,Emergency Manager, , , ,2,ESE,2,ESE,DRIFTON,06/15/2023,1513,30.48,-83.85,30.48,-83.85,"A tree was blown down and blocking the road at 2271 Thompson Valley Road.","The middle part of June was unusually stormy across the area. Numerous rounds of strong to severe storms impacted the region with multiple squall lines that produced severe winds as well as supercells that produced large hail and tornadoes.  Heavy rain also occurred over a multi-day period, which saturated the ground and led to some instances of flash flooding.  ||The synoptic pattern featured well above average 250 mb zonal wind anomalies, which were traceable back to an active subtropical jet stream.  Greater than average instability was also present, in part due to anomalously warm Gulf of Mexico SSTs.  This combination of above average shear from the active subtropical jet and above average instability from the warmer than average SSTs provided a synoptic environment favorable for severe weather as upper level shortwaves moving through the area.  This pattern persisted for many days, leading to an unusually large amount of severe weather.",127
1100816,HAMILTON CO.,GENOA,06/15/2023,1545,Flood, , ,0,0,0,0,FL,EST-5, ,180771,C,47,JAX,0,0,Law Enforcement,Heavy Rain, , ,1,SSW,2,SW,GENOA,06/15/2023,1545,30.3831,-82.8395,30.3823,-82.8512,"Roads in the area were under water from heavy rainfall. These included roads near SW 87th Terrace.","A frontal zone was north of the area with high pressure extending across south Florida. Aloft, a 500 mb trough base was across the area. Waves of PVA moved eastward through the base of the upper trough which enhanced diurnally driven convection along the sea breezes under westerly steering flow.",128
1100817,HAMILTON CO.,WEST LAKE,06/15/2023,1545,Flood, , ,0,0,0,0,FL,EST-5, ,180771,C,47,JAX,0,0,Law Enforcement,Heavy Rain, , ,4,NNE,3,NE,WEST LAKE,06/15/2023,1545,30.53,-83.1,30.52,-83.0952,"Roads were under water due to heavy rainfall near the intersection of NW County Road 146 and County Road 141.","A frontal zone was north of the area with high pressure extending across south Florida. Aloft, a 500 mb trough base was across the area. Waves of PVA moved eastward through the base of the upper trough which enhanced diurnally driven convection along the sea breezes under westerly steering flow.",129
1111539,TAYLOR CO.,ECONFINA,06/15/2023,1600,Thunderstorm Wind,50.00, ,0,0,0,0,FL,EST-5,EG,181174,C,123,TAE,0,0,911 Call Center, , , ,0,N,0,N,ECONFINA,06/15/2023,1600,30.13,-83.86,30.13,-83.86,"A tree was blown down in the Econfina area.","The middle part of June was unusually stormy across the area. Numerous rounds of strong to severe storms impacted the region with multiple squall lines that produced severe winds as well as supercells that produced large hail and tornadoes.  Heavy rain also occurred over a multi-day period, which saturated the ground and led to some instances of flash flooding.  ||The synoptic pattern featured well above average 250 mb zonal wind anomalies, which were traceable back to an active subtropical jet stream.  Greater than average instability was also present, in part due to anomalously warm Gulf of Mexico SSTs.  This combination of above average shear from the active subtropical jet and above average instability from the warmer than average SSTs provided a synoptic environment favorable for severe weather as upper level shortwaves moving through the area.  This pattern persisted for many days, leading to an unusually large amount of severe weather.",130
1111540,WALTON CO.,MOSSY HEAD,06/15/2023,1615,Thunderstorm Wind,50.00, ,0,0,0,0,FL,CST-6,EG,181174,C,131,TAE,0,0,911 Call Center, , , ,2,WSW,2,WSW,MOSSY HEAD,06/15/2023,1615,30.73,-86.35,30.73,-86.35,"A tree was blown down along I-10 in northern Walton county.","The middle part of June was unusually stormy across the area. Numerous rounds of strong to severe storms impacted the region with multiple squall lines that produced severe winds as well as supercells that produced large hail and tornadoes.  Heavy rain also occurred over a multi-day period, which saturated the ground and led to some instances of flash flooding.  ||The synoptic pattern featured well above average 250 mb zonal wind anomalies, which were traceable back to an active subtropical jet stream.  Greater than average instability was also present, in part due to anomalously warm Gulf of Mexico SSTs.  This combination of above average shear from the active subtropical jet and above average instability from the warmer than average SSTs provided a synoptic environment favorable for severe weather as upper level shortwaves moving through the area.  This pattern persisted for many days, leading to an unusually large amount of severe weather.",131
1097563,OKEECHOBEE CO.,OKEECHOBEE,06/15/2023,1720,Thunderstorm Wind,65.00, ,0,0,0,0,FL,EST-5,EG,180139,C,93,MLB,0,0,NWS Storm Survey, , , ,3,S,2,S,OKEECHOBEE,06/15/2023,1725,27.21,-80.83,27.22,-80.83,"An analysis of radar imagery, photos, and videos as well as a damage assessment conducted by the Okeechobee County Emergency Management indicate that a straight-line wind event caused damage in the City of Okeechobee around 620 pm EDT on Thursday, Jun 15, 2023. Peak winds during the event were estimated between 65 to 75|mph.||Damaging winds began near the intersection of US Hwy 441 and SE 37th Ct where a fast food restaurant drive-thru awning was lifted and bent. A swath of damage continued toward the northeast across US Hwy 441, where a small section of the roof of a grocery store was torn back. Additionally, a mobile home in the nearby community of Heritage Village lost a part of its roof when its porch awning was torn away by the strong winds. Minor damage was reported at the local flea market facility where some of the metal sheathing of the roof, and a small barn, were blown into the adjacent field and across SE 28th St. Several fallen trees and a downed powerline were also confirmed by fire and emergency management officials.","Two severe thunderstorms produced wind damage in Okeechobee and Indian River Counties.",132
1111541,WALTON CO.,TURQUOISE BEACH,06/15/2023,1840,Thunderstorm Wind,58.00, ,0,0,0,0,FL,CST-6,MG,181174,C,131,TAE,0,0,Mesonet, , , ,1,N,1,N,TURQUOISE BEACH,06/15/2023,1840,30.42,-86.31,30.42,-86.31,"An Ambient weather station gusted to 67 mph.","The middle part of June was unusually stormy across the area. Numerous rounds of strong to severe storms impacted the region with multiple squall lines that produced severe winds as well as supercells that produced large hail and tornadoes.  Heavy rain also occurred over a multi-day period, which saturated the ground and led to some instances of flash flooding.  ||The synoptic pattern featured well above average 250 mb zonal wind anomalies, which were traceable back to an active subtropical jet stream.  Greater than average instability was also present, in part due to anomalously warm Gulf of Mexico SSTs.  This combination of above average shear from the active subtropical jet and above average instability from the warmer than average SSTs provided a synoptic environment favorable for severe weather as upper level shortwaves moving through the area.  This pattern persisted for many days, leading to an unusually large amount of severe weather.",133
1163686,FRANKLIN CO.,APALACHICOLA,06/15/2023,1843,Tornado, ,EF0,0,0,5000,0,FL,EST-5, ,181174,C,37,TAE,0,0,NWS Storm Survey, ,0.44,50,7,SSE,7,SSE,APALACHICOLA,06/15/2023,1848,29.6226,-84.9496,29.6206,-84.9427,"A waterspout made brief landfall on the west end of Saint George Island as a tornado before moving out over the open Gulf of Mexico. Minor damage was reported to a home along Seahorse Lane consistent with an EF-0 rating. The timing and track of the tornado was refined using radar data and photos of the waterspout over Apalachicola Bay and the Gulf of Mexico from social media.","The middle part of June was unusually stormy across the area. Numerous rounds of strong to severe storms impacted the region with multiple squall lines that produced severe winds as well as supercells that produced large hail and tornadoes.  Heavy rain also occurred over a multi-day period, which saturated the ground and led to some instances of flash flooding.  ||The synoptic pattern featured well above average 250 mb zonal wind anomalies, which were traceable back to an active subtropical jet stream.  Greater than average instability was also present, in part due to anomalously warm Gulf of Mexico SSTs.  This combination of above average shear from the active subtropical jet and above average instability from the warmer than average SSTs provided a synoptic environment favorable for severe weather as upper level shortwaves moving through the area.  This pattern persisted for many days, leading to an unusually large amount of severe weather.",134
1097565,INDIAN RIVER CO.,OSLO,06/15/2023,1855,Thunderstorm Wind,58.00, ,0,0,250,0,FL,EST-5,EG,180139,C,61,MLB,0,0,Social Media, , , ,2,W,2,W,OSLO,06/15/2023,1855,27.58,-80.41,27.58,-80.41,"Received pictures via social media of one or two large tree branches down in the front yard of a home near the intersection of 14th St SW and 23rd Ave SW in Vero Beach Highlands.","Two severe thunderstorms produced wind damage in Okeechobee and Indian River Counties.",135
1097568,INDIAN RIVER CO.,GIFFORD,06/15/2023,1855,Thunderstorm Wind,58.00, ,0,0,0,0,FL,EST-5,MG,180139,C,61,MLB,0,0,ASOS, , , ,1,SW,1,SW,GIFFORD,06/15/2023,1855,27.66,-80.41,27.66,-80.41,"The Vero Beach Regional Airport KVRB ASOS reported a 58 knot wind gust from the southwest.","Two severe thunderstorms produced wind damage in Okeechobee and Indian River Counties.",136
1097567,INDIAN RIVER CO.,SEBASTIAN,06/15/2023,1900,Thunderstorm Wind,58.00, ,0,0,1000,0,FL,EST-5,EG,180139,C,61,MLB,0,0,Emergency Manager, , , ,3,ESE,3,ESE,SEBASTIAN,06/15/2023,1900,27.81,-80.42,27.81,-80.42,"Emergency manager reported that State Road A1A was closed in the Pelican Island National Wildlife Preserve due to powerlines blocking the roadway.","Two severe thunderstorms produced wind damage in Okeechobee and Indian River Counties.",137
1114140,ESCAMBIA CO.,GOULDING,06/15/2023,1933,Thunderstorm Wind,65.00, ,0,0,0,0,FL,CST-6,EG,182690,C,33,MOB,0,0,NWS Storm Survey, , , ,1,S,1,NE,WARRINGTON,06/15/2023,1939,30.42,-87.28,30.39,-87.26,"NWS survey concludes that a wide swath of damaging|winds of 65 to 75 miles per hour impacted parts of West Pensacola.|The first damage was noted near West Fairfield Dr near 52nd Ave.|As the area of winds moved south, a wider swath near 2 miles wide|developed. This wind damage was associated with a broader |circulation and a couple small embedded tornadoes were noted. See|survey notes on the tornadoes. At Coker Ave, a large limb/tree |fell on a manufactured home resulting in one fatality. Sporadic |wind damage continued in a rather wide swath resulting in numerous|small and large tree branches being snapped and a few instances |of minor roof damage. A few large signs were blown out along state|road 295 and a few windows were blow out by flying debris. Wind |damage continued to the west of a developing tornado near the |Pensacola County Club along Barrancas Ave before moving over |Pensacola Bay where a 64 mph wind gust was recorded over Pensacola|Bay. The lack of convergence path, sporadic and widespread nature|of the damage resulted in the thunderstorm wind damage |classification.","Unusually strong wind shear combined with strong instability and numerous disturbances led to a very active period of severe weather through the month of June. Numerous reports of large hail and damaging winds were recorded along with a few tornadoes.",138
1114139,ESCAMBIA CO.,WEST PENSACOLA,06/15/2023,1935,Tornado, ,EF2,0,0,0,0,FL,CST-6, ,182690,C,33,MOB,0,0,NWS Storm Survey, ,8.58,450,1,NNE,3,W,PENSACOLA BEACH,06/15/2023,2008,30.4132,-87.2725,30.3241,-87.1722,"Damage survey found a very broad area roughly a mile and a half|wide of strong sporadic straight line winds beginning around|Fairfield drive and 52nd Ave in West Pensacola. No visual|convergence was noted until the area near N Old Corry Field Rd|and W Gregory St. Several large limbs were noted and few uproots|at this location in a loosely convergent pattern. This more|concentrated damage continued south-southeast across US 98 to|Barrancas Ave with a several mile wider swath of damaging winds.|The path at this point seems discontinuous with several weak areas|of convergence resulting in likely high end EF-0 damage embedded|within a broader damaging wind swath. A more concentrated area of|convergence appears around Fairway Drive on the north side of the|Pensacola County Club. Several hardwoods had large 2 foot in|diameter branches snapped and several softwood pines were snapped|as a more continuous path extended across the country club and|Bayshore Dr before moving out over Pensacola Bay. ||The tornado then likely continued as a waterspout traversing Pensacola Bay|dodging the western tip of Gulf Breeze before wrapping back|southeast towards Pensacola Beach. The tornado quickly|strengthened as it crossed Fort Pickens Rd near Galvez CT.|Significant damage to homes built to withstand significant|hurricanes was noted and thus damage estimates from this location leaned on|the higher side for given damage indicators. Several of the homes|across a quarter mile swath had damage to siding including|several sides beings completely removed. A few homes lost 20 to|60 percent of metal roofing material even with proper hurricane|code anchors. Several bottom floor garages were completely gutted|as garage doors were blown in and destroyed. Bottom exterior walls|blew out leading to complete exposure of the bottom floors.|Several palm trees across the area were snapped a few feet off the|ground. The most notable damage was right along Fort Pickens Rd|where a house under construction had the entire top floor and|roof removed. This damage was put on the lower end of estimates|as the house was under construction and an opening on the north|side may have helped the failure of the upper walls and floors.|However, a large dumpster likely weighing several hundred pounds|was thrown roughly 50-70 yards due east and was deposited between|two palm trees about 2 feet off the ground. The damage to the|home, dumpster combined with a garage door that failed being|wrapped around a concrete piling resulted in the peak wind|estimate of 120 mph. ||The tornado likely crossed over Fort Pickens Rd and into the |Gulf of Mexico where it likely dissipated. One other interesting |damage note was that at least two boats were tossed on the Pensacola |Bay side. One boat was found about 20-30 yards from the boat lift |upside down in the water. The other boat was thrown off the lift |and was reportedly found near Deer Point about a mile north across |the bay. This boat likely floated over there but still impressive. |There is no damage indicator for boats; however, the sheer |impressiveness helped support the higher rating given the surrounding |damage indicators.","Unusually strong wind shear combined with strong instability and numerous disturbances led to a very active period of severe weather through the month of June. Numerous reports of large hail and damaging winds were recorded along with a few tornadoes.",139
1115884,ESCAMBIA CO.,WARRINGTON,06/15/2023,2000,Heavy Rain, , ,0,0,0,0,FL,CST-6, ,182804,C,33,MOB,0,0,Mesonet, , , ,1,W,1,W,WARRINGTON,06/15/2023,2249,30.38,-87.2868,30.38,-87.2868,"Mesonet site recorded 11.26 inches of rain.","A large cluster of thunderstorms stalled near the coast in the Florida panhandle and produced very heavy rain with 6 to 12 inches of rain recorded. This caused widespread flash flooding around Pensacola. The thunderstorms also produced wind damage.",140
1116132,ESCAMBIA CO.,WARRINGTON,06/15/2023,2000,Heavy Rain, , ,0,0,0,0,FL,CST-6, ,182804,C,33,MOB,0,0,Mesonet, , , ,1,W,1,W,WARRINGTON,06/16/2023,100,30.38,-87.2868,30.38,-87.2868,"Mesonet site recorded 15.23 inches of rain in the last 6 hours.","A large cluster of thunderstorms stalled near the coast in the Florida panhandle and produced very heavy rain with 6 to 12 inches of rain recorded. This caused widespread flash flooding around Pensacola. The thunderstorms also produced wind damage.",141
1115877,SANTA ROSA CO.,GULF BREEZE,06/15/2023,2000,Heavy Rain, , ,0,0,0,0,FL,CST-6, ,182804,C,113,MOB,0,0,Mesonet, , , ,1,W,1,W,GULF BREEZE,06/15/2023,2249,30.35,-87.1668,30.35,-87.1668,"Mesonet site recorded 9.04 inches of rain.","A large cluster of thunderstorms stalled near the coast in the Florida panhandle and produced very heavy rain with 6 to 12 inches of rain recorded. This caused widespread flash flooding around Pensacola. The thunderstorms also produced wind damage.",142
1115881,ESCAMBIA CO.,PENSACOLA REGIONAL,06/15/2023,2000,Heavy Rain, , ,0,0,0,0,FL,CST-6, ,182804,C,33,MOB,0,0,Mesonet, , , ,1,NNE,1,NNE,PENSACOLA REGIONAL,06/15/2023,2249,30.4834,-87.1736,30.4834,-87.1736,"Mesonet site recorded 3.42 inches of rain.","A large cluster of thunderstorms stalled near the coast in the Florida panhandle and produced very heavy rain with 6 to 12 inches of rain recorded. This caused widespread flash flooding around Pensacola. The thunderstorms also produced wind damage.",143
1116077,SANTA ROSA CO.,GULF BREEZE,06/15/2023,2000,Heavy Rain, , ,0,0,0,0,FL,CST-6, ,182804,C,113,MOB,0,0,Mesonet, , , ,1,W,1,W,GULF BREEZE,06/16/2023,100,30.35,-87.1668,30.35,-87.1668,"Mesonet site at Gulf Breeze recorded 14.08 inches of rain.","A large cluster of thunderstorms stalled near the coast in the Florida panhandle and produced very heavy rain with 6 to 12 inches of rain recorded. This caused widespread flash flooding around Pensacola. The thunderstorms also produced wind damage.",144
1115295,ESCAMBIA CO.,FERRY PASS,06/15/2023,2100,Flash Flood, , ,0,0,0,0,FL,CST-6, ,182804,C,33,MOB,0,0,911 Call Center,Heavy Rain, , ,1,SW,1,SE,FERRY PASS,06/16/2023,200,30.4898,-87.2319,30.4883,-87.2068,"Heavy rain caused flooding along N Davis Highway from Creighton to Olive Road.","A large cluster of thunderstorms stalled near the coast in the Florida panhandle and produced very heavy rain with 6 to 12 inches of rain recorded. This caused widespread flash flooding around Pensacola. The thunderstorms also produced wind damage.",145
1115296,ESCAMBIA CO.,PENSACOLA COASTAL AR,06/15/2023,2100,Flash Flood, , ,0,0,0,0,FL,CST-6, ,182804,C,33,MOB,0,0,911 Call Center,Heavy Rain, , ,1,W,2,N,EDGE,06/16/2023,200,30.5317,-87.3957,30.5549,-87.245,"Heavy rain caused numerous reports of flooding across southern Escambia County.","A large cluster of thunderstorms stalled near the coast in the Florida panhandle and produced very heavy rain with 6 to 12 inches of rain recorded. This caused widespread flash flooding around Pensacola. The thunderstorms also produced wind damage.",146
1116135,ESCAMBIA CO.,PENSACOLA,06/15/2023,2100,Flash Flood, , ,0,0,0,0,FL,CST-6, ,182804,C,33,MOB,0,0,Public,Heavy Rain, , ,1,W,0,S,PENSACOLA,06/16/2023,200,30.42,-87.2368,30.4152,-87.2198,"Heavy rain caused flooding of numerous structures and ongoing highwater rescues ongoing.","A large cluster of thunderstorms stalled near the coast in the Florida panhandle and produced very heavy rain with 6 to 12 inches of rain recorded. This caused widespread flash flooding around Pensacola. The thunderstorms also produced wind damage.",147
1116136,ESCAMBIA CO.,BROWNSVILLE,06/15/2023,2100,Flash Flood, , ,0,0,0,0,FL,CST-6, ,182804,C,33,MOB,0,0,Public,Heavy Rain, , ,1,S,1,WSW,PENSACOLA,06/16/2023,200,30.4155,-87.27,30.4127,-87.2418,"Heavy rain caused flooding of numerous roads around the Pensacola area.","A large cluster of thunderstorms stalled near the coast in the Florida panhandle and produced very heavy rain with 6 to 12 inches of rain recorded. This caused widespread flash flooding around Pensacola. The thunderstorms also produced wind damage.",148
1111542,WAKULLA CO.,IVAN,06/15/2023,2138,Thunderstorm Wind,50.00, ,0,0,0,0,FL,EST-5,EG,181174,C,129,TAE,0,0,911 Call Center, , , ,2,SSW,2,SSW,IVAN,06/15/2023,2138,30.2,-84.37,30.2,-84.37,"A tree was blown down near the intersection of Ivan Church Road and Bridle Gate Dr.","The middle part of June was unusually stormy across the area. Numerous rounds of strong to severe storms impacted the region with multiple squall lines that produced severe winds as well as supercells that produced large hail and tornadoes.  Heavy rain also occurred over a multi-day period, which saturated the ground and led to some instances of flash flooding.  ||The synoptic pattern featured well above average 250 mb zonal wind anomalies, which were traceable back to an active subtropical jet stream.  Greater than average instability was also present, in part due to anomalously warm Gulf of Mexico SSTs.  This combination of above average shear from the active subtropical jet and above average instability from the warmer than average SSTs provided a synoptic environment favorable for severe weather as upper level shortwaves moving through the area.  This pattern persisted for many days, leading to an unusually large amount of severe weather.",149
1116076,SANTA ROSA CO.,GULF BREEZE,06/16/2023,23,Flash Flood, , ,0,0,0,0,FL,CST-6, ,182804,C,113,MOB,0,0,Public,Heavy Rain, , ,1,NNW,1,N,GULF BREEZE,06/16/2023,200,30.364,-87.1585,30.3595,-87.1507,"Heavy rain caused flooding and closed Gulf Breeze Parkway.","A large cluster of thunderstorms stalled near the coast in the Florida panhandle and produced very heavy rain with 6 to 12 inches of rain recorded. This caused widespread flash flooding around Pensacola. The thunderstorms also produced wind damage.",150
1116107,ESCAMBIA CO.,BELLEVIEW,06/16/2023,24,Flash Flood, , ,0,0,0,0,FL,CST-6, ,182804,C,33,MOB,0,0,Public,Heavy Rain, , ,0,WNW,1,E,MYRTLE GROVE,06/16/2023,200,30.472,-87.3053,30.418,-87.287,"Heavy rain caused flooding in the Pensacola area with reports of residents evacuating in Brent along Carpenters creek due to water rapidly rising.","A large cluster of thunderstorms stalled near the coast in the Florida panhandle and produced very heavy rain with 6 to 12 inches of rain recorded. This caused widespread flash flooding around Pensacola. The thunderstorms also produced wind damage.",151
